Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
5437265,1072541,2008,1227675600000,1714,17,WARDEN AVE,FINCH AVE E, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.794845,-79.31499,Mid-Block, ,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,53,West,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,117,L'Amoreaux (117),309
7837533,1364430,2013,1373256000000,1715,17,MCCOWAN RD,KENHATCH BLVD, ,Major Arterial,Scarborough,23,0,0,42,0,0,43.801444,-79.263789,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,24,East, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive, , , ,Yes, , , , ,Yes, , , , , , , ,129,Agincourt North (129),310
80493934,5002054157,2015,1448859600000,1715,17,BATHURST ST,MARMION AVE,7 m East of,Major Arterial,North York,8,0,0,32,0,0,43.726615,-79.431415,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,60,Unknown, , , , ,Vehicle turns left while ped crosses with ROW at inter.,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,39,Bedford Park-Nortown (39),311
80792367,8000009665,2018,1514869200000,1718,17,BRIMLEY RD,HEATHER RD, ,Major Arterial,Scarborough,23,0,0,42,0,0,43.790507,-79.269923,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,2,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,129,Agincourt North (129),312
6226426,1204296,2010,1290747600000,1719,17,HUMEWOOD GDNS,RUSHTON RD, ,Local,Toronto and East York,12,0,0,13,0,0,43.682945,-79.42839,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,38,North,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,106,Humewood-Cedarvale (106),313
7516276,1327765,2012,1353992400000,1720,17,MIDLAND AVE,KILCULLEN CASTLE GT, ,Major Arterial,Scarborough,2223,23,22,42,0,0,43.809645,-79.28999,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,40,Unknown,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,130,Milliken (130),314
5353058,1035405,2008,1209355200000,1722,17,REXDALE Boul,QUEENS PLATE Driv, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.719145,-79.60349,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,15, ,Other,Other, , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , ,Yes,1,West Humber-Clairville (1),315
80485494,4002616805,2014,1406865600000,1722,17,SHEPPARD AVE E,NEILSON RD, ,Major Arterial,Scarborough,2325,25,23,42,0,0,43.798106,-79.21767,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,15 to 19,Fatal,18,North,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Inattentive, ,Yes,Yes, , , , , ,Yes,Yes, , , ,132,Malvern (132),316
80503948,6000688444,2016,1461297600000,1727,17,VICTORIA PARK AVE,PATRICK BLVD, ,Major Arterial,Scarborough,1722,22,17,3342,42,33,43.777732,-79.324161,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,26,East, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,117,L'Amoreaux (117),317
80542830,6000936557,2016,1464580800000,1728,17,4 EWART AVE, , ,Local,Etobicoke York,5,0,0,12,0,0,43.688113,-79.467433,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Other,Driver,65 to 69,Fatal,34,Unknown,"Automobile, Station Wagon",Reversing,Other,Unknown, , , , , , , , ,Yes, , , , , , , , , , ,110,Keelesdale-Eglinton West (110),318
80566422,6002001573,2016,1478754000000,1732,17,BRIMLEY RD,GAGE AVE, ,Major Arterial,Scarborough,21,0,0,4143,43,41,43.750491,-79.254108,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,71,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,127,Bendale (127),319
6281421,1209440,2010,1293512400000,1734,17,STEELES AVE E,SILVER STAR BLVD, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.825345,-79.29999,Intersection,At Intersection,Traffic Signal,Snow,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,43,North,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,0, ,320
7802745,1349359,2013,1364529600000,1734,17,LAKE SHORE BLVD E,DON ROADWAY, ,Expressway,Toronto and East York,1014,14,10,51,0,0,43.650244,-79.348491,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,15 to 19,Fatal,8, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),321
8000330,5000611703,2015,1428897600000,1734,17,WILSON AVE,WILLIAM CRAGG DR, ,Major Arterial,North York,6,0,0,31,0,0,43.722663,-79.499889,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Rear End,Driver,85 to 89,Fatal,18,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive, , , , , , , , ,Yes, , ,Yes, , , ,Yes, , , ,26,Downsview-Roding-CFB (26),322
80785526,6001682532,2016,1474430400000,1735,17,ST CLAIR AVE W,RUSHTON RD,23 m West of,Major Arterial,Toronto and East York,12,0,0,13,0,0,43.681227,-79.427661,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,78,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,94,Wychwood (94),323
80790886,7003222099,2017,1513573200000,1735,17,EGLINTON AVE W,WESTON RD, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.685427,-79.495136,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,59,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,115,Mount Dennis (115),324
80485919,4003516677,2014,1418965200000,1740,17,FINCH AVE E,NEILSON RD, ,Minor Arterial,Scarborough,2325,25,23,42,0,0,43.816252,-79.227596,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,10 to 14,Fatal,48,West, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Other,Other, , , ,Yes, , , , ,Yes, , , ,Yes, , , ,132,Malvern (132),325
80000018,131098349,2013,1386219600000,1741,17,DUNDAS ST W,CLAREMONT ST, ,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.651168,-79.411594,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,62,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,81,Trinity-Bellwoods (81),326
80485688,4003074555,2014,1412827200000,1745,17,KING ST W,JAMESON AVE,14 m West of,Major Arterial,Toronto and East York,4,0,0,14,0,0,43.637053,-79.436572,Mid-Block,Intersection Related,No Control,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,33,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, , , ,Yes, , , , , , , , ,85,South Parkdale (85),327
5319397,1019756,2008,1202446800000,1749,17,WILSON AVE,ALLINGHAM GDNS, ,Major Arterial,North York,6,0,0,32,0,0,43.735545,-79.44269,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,7,South,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,"Ability Impaired, Alcohol", , , ,Yes, ,Yes, , , , ,Yes, , , , , ,33,Clanton Park (33),328
80875565,8000560882,2018,1522209600000,1749,17,MOUNT PLEASANT RD,CARSTOWE RD, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.68439,-79.383662,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,35 to 39,Fatal,17,North,Motorcycle,Going Ahead,Improper Passing,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,98,Rosedale-Moore Park (98),329
80975915,8002171142,2018,1543122000000,1750,17,BELLAMY RD N,CEDAR BRAE BLVD, ,Minor Arterial,Scarborough,21,0,0,43,0,0,43.741534,-79.232578,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,62,North, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,138,Eglinton East (138),330
80251173,5001640604,2015,1442894400000,1751,17,QUEEN ST E,BERKELEY ST,2 m West of,Major Arterial,Toronto and East York,13,0,0,51,0,0,43.655329,-79.365749,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,52,South, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,73,Moss Park (73),331
80485306,6000179020,2016,1454130000000,1753,17,DUFFERIN ST,ARMSTRONG AVE, ,Major Arterial,Toronto and East York,9,0,0,1114,14,11,43.664706,-79.437427,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,7,West, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,93,Dovercourt-Wallace Emerson-Junction (93),332
5420532,1064977,2008,1224216000000,1755,17,LUMSDEN AVE,GLEDHILL AVE, ,Minor Arterial,Toronto and East York,19,0,0,54,0,0,43.693645,-79.31159,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,46,South,Other, , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,60,Woodbine-Lumsden (60),333
80000026,141945030,2014,1398225600000,1755,17,DUNDAS ST W,KENSINGTON AVE, ,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.652541,-79.39986,Intersection, ,No Control,Clear,"Daylight, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,7,South, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,78,Kensington-Chinatown (78),334
80491926,5001891795,2015,1446526800000,1755,17,HIGHWAY 27  N,VICE REGENT BLVD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.711352,-79.592754,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,55 to 59,Fatal,54,East,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Other,Unknown, ,Yes,Yes, , , , , , , , , , ,1,West Humber-Clairville (1),335
5808432,1136272,2009,1258002000000,1759,17,BIRCHMOUNT RD,ROLARK DR, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.767645,-79.29229,Intersection, ,No Control,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,39,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,119,Wexford/Maryvale (119),336
6804925,1248931,2011,1313208000000,1800,18,28 REGATTA CRES, , ,Local,North York,18,0,0,32,0,0,43.789345,-79.44389,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,19,South,Other, , , ,Pedestrian hit at private driveway,On Sidewalk or Shoulder,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,36,Newtonbrook West (36),337
8000204,143362651,2014,1416805200000,1800,18,ELLESMERE RD,MILITARY TRL, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.779742,-79.217136,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,25 to 29,Fatal,44,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , , , ,Yes,Yes,Yes, ,135,Morningside (135),338
80542280,6000923025,2016,1464408000000,1800,18,THE WEST MALL,WESTSIDE DR, ,Minor Arterial,Etobicoke York,3,0,0,22,0,0,43.618773,-79.564426,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Approaching,Driver,20 to 24,Fatal,33,South,"Automobile, Station Wagon",Changing Lanes,Lost control,Inattentive, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,14,Islington-City Centre West (14),339
80975446,8002139374,2018,1542690000000,1804,18,665 LAWRENCE AVE W, , ,Expressway,North York,8,0,0,3213,13,32,43.716181,-79.443141,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,61,West, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Unknown, , , ,Yes, , , , ,Yes, , , ,Yes, , , ,32,Englemount-Lawrence (32),340
7859717,1373856,2013,1378353600000,1805,18,MILNER AVE,SCUNTHORPE RD, ,Minor Arterial,Scarborough,23,0,0,42,0,0,43.788844,-79.240093,Intersection, ,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,38,South, , , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Unknown, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,128,Agincourt South-Malvern West (128),341
80741714,7000659290,2017,1492142400000,1805,18,SPADINA AVE,SULLIVAN ST,50 m North,Major Arterial,Toronto and East York,10,0,0,1452,52,14,43.651316,-79.397403,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,18,East, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Had Been Drinking, , , ,Yes, , , , ,Yes, , , , , , , ,78,Kensington-Chinatown (78),342
80485976,4003563376,2014,1419742800000,1809,18,SHEPPARD AVE E,BRIDLEWOOD BLVD,37 m West of,Major Arterial,Scarborough,22,0,0,42,0,0,43.777014,-79.315486,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,49,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, , , ,Yes, , ,Yes, , , , , ,118,Tam O'Shanter-Sullivan (118),343
6096025,1146660,2010,1262926800000,1810,18,FINCH AVE W,YORK GATE BLVD, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.756945,-79.51989,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,9,North,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,24,Black Creek (24),344
80780910,7001442419,2017,1502337600000,1810,18,SHEPPARD AVE E,WATER TOWER GT,30  m East of,Major Arterial,Scarborough,25,0,0,42,0,0,43.803004,-79.194843,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Driver,50 to 54,Fatal,34,West,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,Yes, , , , , , , ,131,Rouge (131),345
80545822,6001157650,2016,1467432000000,1812,18,QUEENS QUAY E,BONNYCASTLE ST,65.6 M E of,Minor Arterial,Toronto and East York,10,0,0,51,0,0,43.645873,-79.363429,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,35 to 39,Fatal,45, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),346
80741775,7000811654,2017,1494216000000,1815,18,WILSON AVE,WILSON HEIGHTS BLVD, ,Major Arterial,North York,6,0,0,32,0,0,43.734515,-79.447238,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,25 to 29,Fatal,22,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes, , , ,33,Clanton Park (33),347
80741779,7000917334,2017,1495598400000,1815,18,1395 LAKE SHORE BLVD W, , ,Expressway,Toronto and East York,4,0,0,14,0,0,43.635432,-79.441371,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,5 to 9,Fatal,24,West,Bicycle,Going Ahead, , , , , ,Insufficient information (to determine cyclist crash type).,Lost control,Normal, ,Yes, , , , , , , , , , , ,85,South Parkdale (85),348
80792369,8000040229,2018,1515301200000,1816,18,EGLINTON AVE W,ROYAL YORK RD, ,Major Arterial,Etobicoke York,2,0,0,2322,22,23,43.68162,-79.52972,Mid-Block,Non Intersection,Traffic Signal,Other,Daylight,Other,Fatal,Approaching,Driver,85 to 89,Fatal,3,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes, , , , , , ,Yes, ,Yes, ,9,Edenbridge-Humber Valley (9),349
80792380,8000053420,2018,1515474000000,1817,18,EGLINTON AVE E,ROSEMOUNT DR,W of,Major Arterial,Scarborough,2120,20,21,41,0,0,43.730475,-79.275096,Mid-Block,Non Intersection,No Control,Clear,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,5,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,125,Ionview (125),350
80975010,8002088211,2018,1541998800000,1822,18,ELLESMERE  RD,NEILSON  RD, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.783129,-79.202304,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,60,Unknown, , , , ,Pedestrian hit at mid-block,Other,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,135,Morningside (135),351
5313833,1017137,2008,1201237200000,1823,18,ROGERS RD,KANE AVE, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.682045,-79.46649,Intersection, ,Stop Sign,Clear,Dark,Dry,Fatal,Angle,Driver,75 to 79,Fatal,5,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,110,Keelesdale-Eglinton West (110),352
6100287,1149753,2010,1264395600000,1825,18,SYMINGTON AVE,DAVENPORT RD, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.670745,-79.45329,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,8,South,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,91,Weston-Pellam Park (91),353
80546795,6001334259,2016,1469764800000,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,48,East, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,140,Guildwood (140),354
5307141,1012986,2008,1199509200000,1826,18,EGLINTON AVE E,OSWEGO RD, ,Major Arterial,Scarborough,2120,20,21,43,0,0,43.737645,-79.24369,Intersection, ,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,1,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,138,Eglinton East (138),355
80546945,6001378926,2016,1470369600000,1829,18,REXDALE BLVD,HUMBERWOOD BLVD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.720599,-79.611308,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Approaching,Motorcycle Driver,25 to 29,Fatal,51,East,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , , ,Yes,Yes, , , ,Yes,Yes, , , ,1,West Humber-Clairville (1),356
80609326,7000045777,2017,1483851600000,1829,18,ELLESMERE RD,MONDEO DR, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.764189,-79.287677,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,2,North, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,126,Dorset Park (126),357
6806195,1267274,2011,1322802000000,1830,18,LAWRENCE AVE E,TOWNLEY AVE, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.742645,-79.30729,Intersection,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,33,South,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,119,Wexford/Maryvale (119),358
80985325,8002249590,2018,1544158800000,1830,18,FINCH AVE E,WAYSIDE AVE, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.800383,-79.299571,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,64,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,117,L'Amoreaux (117),359
80545161,6001183781,2016,1467777600000,1831,18,401 C W MCCOWAN N RAMP RD,MCCOWAN RD, ,Expressway,Scarborough,23,0,0,42,0,0,43.783583,-79.255756,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,40 to 44,Fatal,42,West,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,128,Agincourt South-Malvern West (128),360
80781641,7001609405,2017,1504584000000,1832,18,CODSELL AVE,MAXWELL ST, ,Local,North York,6,0,0,32,0,0,43.756312,-79.446689,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,40,South, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,34,Bathurst Manor (34),361
80500883,6000414700,2016,1457499600000,1835,18,STEELES AVE W,ISLINGTON AVE, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.764662,-79.573322,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Rear End,Motorcycle Driver,25 to 29,Fatal,16,West,Motorcycle,Going Ahead,Speed too Fast For Condition,Unknown, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,21,Humber Summit (21),362
6622971,1230701,2011,1304136000000,1837,18,F G GARDINER XY Expr E,CHERRY ST, ,Expressway,Toronto and East York,10,0,0,51,0,0,43.649045,-79.35619,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,25 to 29,Fatal,8,East,Motorcycle,Going Ahead,Exceeding Speed Limit,Had Been Drinking, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),363
5407846,1059399,2008,1221624000000,1838,18,KINGSTON RD,WOODBINE AVE, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.673945,-79.30789,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Approaching,Truck Driver,45 to 49,Fatal,40,West,Truck - Open,Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, ,Yes, , , , , , , ,Yes,63,The Beaches (63),364
80793692,8000332004,2018,1519189200000,1838,18,37 WILLIAM KITCHEN RD, , ,Collector,Scarborough,21,0,0,41,0,0,43.773322,-79.282741,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,12,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, , , ,Yes, , , , , , , , ,126,Dorset Park (126),365
7855344,1372001,2013,1377230400000,1840,18,QUEEN ST W,WILSON PARK RD, ,Major Arterial,Toronto and East York,4,0,0,1114,14,11,43.639426,-79.442485,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,34,South, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,85,South Parkdale (85),366
