Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
5401661,1056886,2008,1220500800000,1450,14,AVENUE RD,HEATH ST W, ,Major Arterial,Toronto and East York,12,0,0,53,0,0,43.690043,-79.402889,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,South,"Automobile, Station Wagon",Changing Lanes,Improper Passing,Inattentive, , , , , , , ,Yes,Yes, , , ,Yes, , ,Yes, , , ,96,Casa Loma (96),540
5401662,1056886,2008,1220500800000,1450,14,AVENUE RD,HEATH ST W, ,Major Arterial,Toronto and East York,12,0,0,53,0,0,43.690043,-79.402889,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, , , , , , , , , , , , ,Yes,Yes, , , ,Yes, , ,Yes, , , ,96,Casa Loma (96),541
5401663,1056886,2008,1220500800000,1450,14,AVENUE RD,HEATH ST W, ,Major Arterial,Toronto and East York,12,0,0,53,0,0,43.690043,-79.402889,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,East,Police Vehicle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes,Yes, , , ,Yes, , ,Yes, , , ,96,Casa Loma (96),542
5414947,1062512,2008,1221278400000,1450,14,ADELAIDE St E,POWER St, ,Major Arterial,Toronto and East York,13,0,0,51,0,0,43.654345,-79.36229,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,East,Bicycle,Going Ahead, , , , , ,"Cyclist loses control and strikes object (pole, ttc track)",Lost control,Normal, ,Yes, , , , , , , , , , , ,73,Moss Park (73),543
80733456,7000169325,2017,1485493200000,1450,14,FRONT ST W,YONGE ST,100 m West of,Minor Arterial,Toronto and East York,1013,13,10,52,0,0,43.646239,-79.377826,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,West,"Automobile, Station Wagon",Stopped,Other,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),544
80733457,7000169325,2017,1485493200000,1450,14,FRONT ST W,YONGE ST,100 m West of,Minor Arterial,Toronto and East York,1013,13,10,52,0,0,43.646239,-79.377826,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,West,Bicycle,Overtaking, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),545
80733512,7000169325,2017,1485493200000,1450,14,FRONT ST W,YONGE ST,100 m West of,Minor Arterial,Toronto and East York,1013,13,10,52,0,0,43.646239,-79.377826,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),546
5046640,1136343,2009,1257829200000,1452,14,MACDONELL AVE,PEARSON AVE, ,Local,Toronto and East York,4,0,0,11,0,0,43.643545,-79.43919,Intersection, ,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,86,Roncesvalles (86),547
5046641,1136343,2009,1257829200000,1452,14,MACDONELL AVE,PEARSON AVE, ,Local,Toronto and East York,4,0,0,11,0,0,43.643545,-79.43919,Intersection, ,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Unknown, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,86,Roncesvalles (86),548
5046642,1136343,2009,1257829200000,1452,14,MACDONELL AVE,PEARSON AVE, ,Local,Toronto and East York,4,0,0,11,0,0,43.643545,-79.43919,Intersection, ,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,East,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,86,Roncesvalles (86),549
80252218,5001713235,2015,1443931200000,1453,14,COLLEGE ST,MARKHAM ST, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.656211,-79.408946,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Going Ahead,Improper Passing,Unknown, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,81,Trinity-Bellwoods (81),550
80252219,5001713235,2015,1443931200000,1453,14,COLLEGE ST,MARKHAM ST, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.656211,-79.408946,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal, ,Yes,Yes, , , , , ,Yes,Yes, , , ,81,Trinity-Bellwoods (81),551
5272000,1118994,2009,1250395200000,1455,14,YONGE ST,CHAPLIN CRES, ,Major Arterial,Toronto and East York,12,0,0,53,0,0,43.698245,-79.39659,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,0,East,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , ,Yes,Yes, , , , , , , , , , , ,104,Mount Pleasant West (104),552
5272001,1118994,2009,1250395200000,1455,14,YONGE ST,CHAPLIN CRES, ,Major Arterial,Toronto and East York,12,0,0,53,0,0,43.698245,-79.39659,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Cyclist,30 to 34,Minimal,0,South,Bicycle,Going Ahead, , , , , ,Cyclist strikes pedestrian.,Driving Properly,Normal,Yes,Yes, , , , , , , , , , , ,104,Mount Pleasant West (104),553
80973688,8001963580,2018,1540353600000,1455,14,MARLEE AVE,DELL PARK AVE, ,Minor Arterial,North York,8,0,0,13,0,0,43.71408,-79.445865,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,31,Yorkdale-Glen Park (31),554
80169132,4002596710,2014,1406606400000,1630,16,DUNDAS ST E,BROADVIEW AVE, ,Major Arterial,Toronto and East York,14,0,0,55,0,0,43.662455,-79.35136,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,East,"Automobile, Station Wagon",Going Ahead,Improper Passing,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,70,South Riverdale (70),555
80973689,8001963580,2018,1540353600000,1455,14,MARLEE AVE,DELL PARK AVE, ,Minor Arterial,North York,8,0,0,13,0,0,43.71408,-79.445865,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,North,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,31,Yorkdale-Glen Park (31),556
6685272,1258248,2011,1312776000000,1457,14,BIRCHMOUNT RD,BONIS AVE, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.783545,-79.29929,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,118,Tam O'Shanter-Sullivan (118),557
6685273,1258248,2011,1312776000000,1457,14,BIRCHMOUNT RD,BONIS AVE, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.783545,-79.29929,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Other,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,118,Tam O'Shanter-Sullivan (118),558
5429720,1069132,2008,1224302400000,1500,15,STEELES AVE E,FENTON RD, ,Major Arterial,Scarborough,23,0,0,42,0,0,43.827245,-79.29169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,130,Milliken (130),559
5429721,1069132,2008,1224302400000,1500,15,STEELES AVE E,FENTON RD, ,Major Arterial,Scarborough,23,0,0,42,0,0,43.827245,-79.29169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,130,Milliken (130),560
5429722,1069132,2008,1224302400000,1500,15,STEELES AVE E,FENTON RD, ,Major Arterial,Scarborough,23,0,0,42,0,0,43.827245,-79.29169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,130,Milliken (130),561
80774666,7000680975,2017,1492488000000,1503,15,SHEPPARD AVE W,BATHURST ST,20 m West of,Major Arterial,North York,6,0,0,32,0,0,43.755385,-79.438442,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,38,Lansing-Westgate (38),562
80774667,7000680975,2017,1492488000000,1503,15,SHEPPARD AVE W,BATHURST ST,20 m West of,Major Arterial,North York,6,0,0,32,0,0,43.755385,-79.438442,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,East,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,38,Lansing-Westgate (38),563
6806149,1266612,2011,1316836800000,1505,15,BIRMINGHAM Stre,ETTA WYLIE Road, ,Collector,Etobicoke York,3,0,0,22,0,0,43.602445,-79.51009,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,18,New Toronto (18),564
6806150,1266612,2011,1316836800000,1505,15,BIRMINGHAM Stre,ETTA WYLIE Road, ,Collector,Etobicoke York,3,0,0,22,0,0,43.602445,-79.51009,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,18,New Toronto (18),565
80782081,7001628368,2017,1504843200000,1505,15,BALLIOL ST,BAYVIEW AVE, ,Major Arterial,North York,15,0,0,53,0,0,43.701991,-79.373752,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,East,Passenger Van,Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,56,Leaside-Bennington (56),566
80782082,7001628368,2017,1504843200000,1505,15,BALLIOL ST,BAYVIEW AVE, ,Major Arterial,North York,15,0,0,53,0,0,43.701991,-79.373752,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,North,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,56,Leaside-Bennington (56),567
80947015,8001304642,2018,1531800000000,1506,15,WARDEN AV,CIVIC RD,1 m West of,Major Arterial,Scarborough,20,0,0,41,0,0,43.726936,-79.28725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,0,South,Bicycle,Turning Left, , , , , , ,Improper Turn,Normal, ,Yes,Yes, , , , , , , , , , ,120,Clairlea-Birchmount (120),568
80947016,8001304642,2018,1531800000000,1506,15,WARDEN AV,CIVIC RD,1 m West of,Major Arterial,Scarborough,20,0,0,41,0,0,43.726936,-79.28725,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,120,Clairlea-Birchmount (120),569
80632296,6001956297,2016,1478145600000,1507,15,PARLIAMENT ST,WELLESLEY ST E, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.668101,-79.369525,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,40 to 44,None,0,South,Truck - Dump,Turning Right,Improper Turn,Inattentive, , , , , , , ,Yes, , ,Yes, , , , , , , , ,71,Cabbagetown-South St.James Town (71),570
80632297,6001956297,2016,1478145600000,1507,15,PARLIAMENT ST,WELLESLEY ST E, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.668101,-79.369525,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,South,Bicycle,Stopped, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Other,Inattentive, ,Yes, , ,Yes, , , , , , , , ,71,Cabbagetown-South St.James Town (71),571
6683053,1257236,2011,1312516800000,1509,15,DEWSON ST,OSSINGTON AVE, ,Minor Arterial,Toronto and East York,911,11,9,14,0,0,43.656945,-79.42369,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Moped Driver,40 to 44,Major,0,South,Moped,Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,80,Palmerston-Little Italy (80),572
6683054,1257236,2011,1312516800000,1509,15,DEWSON ST,OSSINGTON AVE, ,Minor Arterial,Toronto and East York,911,11,9,14,0,0,43.656945,-79.42369,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,80,Palmerston-Little Italy (80),573
6683055,1257236,2011,1312516800000,1509,15,DEWSON ST,OSSINGTON AVE, ,Minor Arterial,Toronto and East York,911,11,9,14,0,0,43.656945,-79.42369,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Unknown, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,80,Palmerston-Little Italy (80),574
80254239,5001841929,2015,1445832000000,1510,15,WILSON AVE,JAMES FINLAY WAY, ,Major Arterial,North York,6,0,0,31,0,0,43.727404,-79.480113,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , ,Yes, ,Yes, , , ,26,Downsview-Roding-CFB (26),575
80254240,5001841929,2015,1445832000000,1510,15,WILSON AVE,JAMES FINLAY WAY, ,Major Arterial,North York,6,0,0,31,0,0,43.727404,-79.480113,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , ,Yes, ,Yes, , , ,26,Downsview-Roding-CFB (26),576
80254241,5001841929,2015,1445832000000,1510,15,WILSON AVE,JAMES FINLAY WAY, ,Major Arterial,North York,6,0,0,31,0,0,43.727404,-79.480113,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,20 to 24,None,0, , , , , , , , , , , , ,Yes,Yes, , , , ,Yes, ,Yes, , , ,26,Downsview-Roding-CFB (26),577
80221526,4003192512,2014,1414468800000,1515,15,VICTORIA PARK AVE,O CONNOR DR, ,Major Arterial,Scarborough,1620,20,16,"54,41",41,54,43.723372,-79.302089,Intersection,Intersection Related,Traffic Signal,Other,Daylight,Dry,Fatal,Cyclist Collisions,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Turning Right,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,120,Clairlea-Birchmount (120),578
80221527,4003192512,2014,1414468800000,1515,15,VICTORIA PARK AVE,O CONNOR DR, ,Major Arterial,Scarborough,1620,20,16,"54,41",41,54,43.723372,-79.302089,Intersection,Intersection Related,Traffic Signal,Other,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,70 to 74,Fatal,36,South,Bicycle,Going Ahead, , , , , ,Motorist turning right on green or amber at signalized intersection strikes cyclist.,Other,Other, ,Yes,Yes, , , , , , , , , , ,120,Clairlea-Birchmount (120),579
80975721,8001367293,2018,1532577600000,1515,15,OSSINGTON  AVE,GEARY AVE, ,Minor Arterial,Toronto and East York,912,12,9,13,0,0,43.671363,-79.429553,Intersection,At Intersection,No Control,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,94,Wychwood (94),580
80975722,8001367293,2018,1532577600000,1515,15,OSSINGTON  AVE,GEARY AVE, ,Minor Arterial,Toronto and East York,912,12,9,13,0,0,43.671363,-79.429553,Intersection,At Intersection,No Control,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,94,Wychwood (94),581
80251324,5001652684,2015,1443067200000,1520,15,WELLINGTON ST W,YORK ST,3 m East of,Minor Arterial,Toronto and East York,10,0,0,52,0,0,43.64659,-79.383029,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,West,"Automobile, Station Wagon",Going Ahead,Improper Passing,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,76,Bay Street Corridor (76),582
80251325,5001652684,2015,1443067200000,1520,15,WELLINGTON ST W,YORK ST,3 m East of,Minor Arterial,Toronto and East York,10,0,0,52,0,0,43.64659,-79.383029,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,West,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,76,Bay Street Corridor (76),583
80251820,5001684106,2015,1443499200000,1520,15,939 PROGRESS AVE, ,4 m North of,Minor Arterial,Scarborough,24,0,0,43,0,0,43.7839,-79.231899,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,137,Woburn (137),584
80251821,5001684106,2015,1443499200000,1520,15,939 PROGRESS AVE, ,4 m North of,Minor Arterial,Scarborough,24,0,0,43,0,0,43.7839,-79.231899,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,137,Woburn (137),585
6151678,1172619,2010,1273550400000,1521,15,18 HURNDALE AVE, , ,Local,Toronto and East York,14,0,0,54,0,0,43.677845,-79.35459,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , , , , , ,67,Playter Estates-Danforth (67),586
6151679,1172619,2010,1273550400000,1521,15,18 HURNDALE AVE, , ,Local,Toronto and East York,14,0,0,54,0,0,43.677845,-79.35459,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,40 to 44,None,0,East,"Automobile, Station Wagon",Parked,Other,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,67,Playter Estates-Danforth (67),587
6151680,1172619,2010,1273550400000,1521,15,18 HURNDALE AVE, , ,Local,Toronto and East York,14,0,0,54,0,0,43.677845,-79.35459,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Unknown, ,Yes,Yes, , , , , , , , , , ,67,Playter Estates-Danforth (67),588
80247513,5001383996,2015,1439352000000,1524,15,WILSON AVE,KELVIN AVE, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.715689,-79.531894,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,North,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Inattentive, ,Yes,Yes, , , , , , , , , , ,23,Pelmo Park-Humberlea (23),589
80247514,5001383996,2015,1439352000000,1524,15,WILSON AVE,KELVIN AVE, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.715689,-79.531894,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,23,Pelmo Park-Humberlea (23),590
80926724,8000214982,2018,1517634000000,1525,15,8 HERTFORD AVE, ,30 m North of,Local,Etobicoke York,5,0,0,12,0,0,43.688712,-79.477367,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,West,Bicycle,Going Ahead, , , , , ,Cyclist strikes a parked vehicle.,Lost control,Normal, ,Yes, , , , , , , , , , , ,110,Keelesdale-Eglinton West (110),591
80937623,8000136344,2018,1516597200000,1525,15,HANNA  RD,SUTHERLAND DR, ,Local,North York,15,0,0,53,0,0,43.701487,-79.365566,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,40 to 44,None,0,East,"Automobile, Station Wagon",Going Ahead,Other,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,56,Leaside-Bennington (56),592
80937624,8000136344,2018,1516597200000,1525,15,HANNA  RD,SUTHERLAND DR, ,Local,North York,15,0,0,53,0,0,43.701487,-79.365566,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,South,Bicycle,Going Ahead, , , , , ,Insufficient information (to determine cyclist crash type).,Driving Properly,Other, ,Yes,Yes, , , , , , , , , , ,56,Leaside-Bennington (56),593
6213920,1199172,2010,1285646400000,1526,15,1300 YONGE St, , ,Major Arterial,Toronto and East York,1211,11,12,53,0,0,43.684345,-79.39259,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Other,unknown,None,0, ,Other,Parked, , , , , , , , , ,Yes, , , , , , , , , , , ,97,Yonge-St.Clair (97),594
6213921,1199172,2010,1285646400000,1526,15,1300 YONGE St, , ,Major Arterial,Toronto and East York,1211,11,12,53,0,0,43.684345,-79.39259,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,South,Bicycle,Going Ahead, , , , , ,Cyclist strikes a parked vehicle.,Speed too Fast For Condition,Normal, ,Yes, , , , , , , , , , , ,97,Yonge-St.Clair (97),595
6166118,1179068,2010,1278388800000,1530,15,EGLINTON Aven E,RAWLINSON Aven, ,Major Arterial,North York,15,0,0,53,0,0,43.708845,-79.38789,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,99,Mount Pleasant East (99),596
6166119,1179068,2010,1278388800000,1530,15,EGLINTON Aven E,RAWLINSON Aven, ,Major Arterial,North York,15,0,0,53,0,0,43.708845,-79.38789,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,East,Bicycle,Slowing or Stopping, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,99,Mount Pleasant East (99),597
