Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
80542271,6000894195,2016,1464062400000,1350,13,HIGHWAY 27  N,HUMBER COLLEGE BLVD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.727339,-79.600063,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Rear End,Truck Driver,25 to 29,None,0,South,Truck - Dump,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, , , ,1,West Humber-Clairville (1),998
80542277,6000894195,2016,1464062400000,1350,13,HIGHWAY 27  N,HUMBER COLLEGE BLVD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.727339,-79.600063,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Rear End,Driver,70 to 74,Fatal,32,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, , , ,1,West Humber-Clairville (1),999
5374158,1044781,2008,1212552000000,1355,13,FINCH AVE W,MILVAN DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.749945,-79.55229,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,22,Humbermede (22),1000
5873130,128407,2009,1251777600000,2140,21,PICKERING TOWN LINE,STEELES AVE E, ,Local,Scarborough,25,0,0,42,0,0,43.854145,-79.16969,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,0,South,"Automobile, Station Wagon", , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,0, ,1001
6681299,1256431,2011,1312344000000,1604,16,GERRARD Stre E,SCARBOROUGH Road, ,Minor Arterial,Toronto and East York,19,0,0,55,0,0,43.686245,-79.28949,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Changing Lanes,Speed too Fast For Condition,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,62,East End-Danforth (62),1002
80770719,7001165135,2017,1498708800000,1808,18,THE WEST MALL,CAMBRIAN RD,98 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.651934,-79.570628,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,15 to 19,Minor,0,West,Passenger Van,Going Ahead,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, , , ,13,Etobicoke West Mall (13),1003
5873131,128407,2009,1251777600000,2140,21,PICKERING TOWN LINE,STEELES AVE E, ,Local,Scarborough,25,0,0,42,0,0,43.854145,-79.16969,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,0,South,"Automobile, Station Wagon", , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,0, ,1004
7393164,1284881,2012,1332043200000,1604,16,RATHBURN Road,WEST DEANE PARK Driv, ,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.656545,-79.55759,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,Major,0,West,Motorcycle,Going Ahead,Exceeding Speed Limit,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,11,Eringate-Centennial-West Deane (11),1005
80770720,7001165135,2017,1498708800000,1808,18,THE WEST MALL,CAMBRIAN RD,98 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.651934,-79.570628,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Minor,0,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, , , ,13,Etobicoke West Mall (13),1006
6670079,1251421,2011,1312862400000,2141,21,ST CLAIR AVE E,VICROSS RD, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.707845,-79.30189,Intersection, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,54,O'Connor-Parkview (54),1007
7393165,1284881,2012,1332043200000,1604,16,RATHBURN Road,WEST DEANE PARK Driv, ,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.656545,-79.55759,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,75 to 79,None,0,West,"Automobile, Station Wagon",Turning Right,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,11,Eringate-Centennial-West Deane (11),1008
5374159,1044781,2008,1212552000000,1355,13,FINCH AVE W,MILVAN DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.749945,-79.55229,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minimal,0,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,22,Humbermede (22),1009
80770721,7001165135,2017,1498708800000,1808,18,THE WEST MALL,CAMBRIAN RD,98 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.651934,-79.570628,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, , , ,13,Etobicoke West Mall (13),1010
80770722,7001165135,2017,1498708800000,1808,18,THE WEST MALL,CAMBRIAN RD,98 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.651934,-79.570628,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Major,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, , , ,13,Etobicoke West Mall (13),1011
80770723,7001165135,2017,1498708800000,1808,18,THE WEST MALL,CAMBRIAN RD,98 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.651934,-79.570628,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, , , ,13,Etobicoke West Mall (13),1012
80770724,7001165135,2017,1498708800000,1808,18,THE WEST MALL,CAMBRIAN RD,98 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.651934,-79.570628,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, , , ,13,Etobicoke West Mall (13),1013
80770780,7001165135,2017,1498708800000,1808,18,THE WEST MALL,CAMBRIAN RD,98 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.651934,-79.570628,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, , , ,13,Etobicoke West Mall (13),1014
80770781,7001165135,2017,1498708800000,1808,18,THE WEST MALL,CAMBRIAN RD,98 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.651934,-79.570628,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, , , ,13,Etobicoke West Mall (13),1015
5053643,1139528,2009,1259384400000,1810,18,F G GARDINER Expr E,REES Stre, ,Expressway,Toronto and East York,10,0,0,52,0,0,43.639545,-79.38649,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,0,East,Motorcycle,Going Ahead,Speed too Fast For Condition,Normal, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),1016
7412467,1293088,2012,1332043200000,1810,18,BLOOR Stre W,LAUREL Aven, ,Major Arterial,Etobicoke York,203,3,2,22,0,0,43.638145,-79.55149,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,14,Islington-City Centre West (14),1017
7412468,1293088,2012,1332043200000,1810,18,BLOOR Stre W,LAUREL Aven, ,Major Arterial,Etobicoke York,203,3,2,22,0,0,43.638145,-79.55149,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,25 to 29,Major,0,East,Motorcycle,Going Ahead,Speed too Fast For Condition,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,14,Islington-City Centre West (14),1018
7412469,1293088,2012,1332043200000,1810,18,BLOOR Stre W,LAUREL Aven, ,Major Arterial,Etobicoke York,203,3,2,22,0,0,43.638145,-79.55149,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,14,Islington-City Centre West (14),1019
80560996,5000679960,2015,1429848000000,1810,18,BROOKBANKS DR,UNDERHILL DR, ,Collector,North York,16,0,0,33,0,0,43.75286,-79.328784,Mid-Block,Trail,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,South,Off Road - 2 Wheels,Going Ahead,Speed too Fast For Condition,Normal, , , , , , , , , , , , , , ,Yes,Yes, , , ,45,Parkwoods-Donalda (45),1020
5310553,1015580,2008,1200546000000,1957,19,DON VALLEY PARKWAY  N,PRINCE EDWARD VIADUCT Stre E, ,Expressway,Toronto and East York,14,0,0,54,0,0,43.681845,-79.36239,Mid-Block, ,No Control,Clear,Dark,Wet,Non-Fatal Injury,Sideswipe,Driver,30 to 34,Minimal,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,57,Broadview North (57),1021
80716166,6001501601,2016,1472011200000,1811,18,JANE ST,ALLIANCE AVE,66 m North of,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.676676,-79.495929,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Major,0,North,"Automobile, Station Wagon",Changing Lanes,Lost control,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,111,Rockcliffe-Smythe (111),1022
80716167,6001501601,2016,1472011200000,1811,18,JANE ST,ALLIANCE AVE,66 m North of,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.676676,-79.495929,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,111,Rockcliffe-Smythe (111),1023
80716221,6001501601,2016,1472011200000,1811,18,JANE ST,ALLIANCE AVE,66 m North of,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.676676,-79.495929,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,10 to 14,Minimal,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,111,Rockcliffe-Smythe (111),1024
7408709,1291534,2012,1330664400000,1812,18,PARLIAMENT ST,SPRUCE ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.663245,-79.36759,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Motorcycle Driver,45 to 49,Major,0,South,Motorcycle,Going Ahead,Lost control,Inattentive, , , , , , ,Yes, , ,Yes, , , , ,Yes,Yes, , , ,73,Moss Park (73),1025
7408710,1291534,2012,1330664400000,1812,18,PARLIAMENT ST,SPRUCE ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.663245,-79.36759,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,None,0,South,Other,Parked, , , , , , , , ,Yes, , ,Yes, , , , ,Yes,Yes, , , ,73,Moss Park (73),1026
7408711,1291534,2012,1330664400000,1812,18,PARLIAMENT ST,SPRUCE ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.663245,-79.36759,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Minimal,0,East,Other, , , ,Pedestrian hit at mid-block,Walking on Roadway with Traffic,Normal, , , ,Yes, , ,Yes, , , , ,Yes,Yes, , , ,73,Moss Park (73),1027
80545822,6001157650,2016,1467432000000,1812,18,QUEENS QUAY E,BONNYCASTLE ST,65.6 M E of,Minor Arterial,Toronto and East York,10,0,0,51,0,0,43.645873,-79.363429,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,35 to 39,Fatal,45, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),1028
80545838,6001157650,2016,1467432000000,1812,18,QUEENS QUAY E,BONNYCASTLE ST,65.6 M E of,Minor Arterial,Toronto and East York,10,0,0,51,0,0,43.645873,-79.363429,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,30 to 34,Major,0,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Inattentive, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),1029
7432508,1301789,2012,1341201600000,1815,18,FINCH AVE W,KIPLING AVE, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.743145,-79.58279,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,0,West,Motorcycle,Going Ahead,Speed too Fast For Condition,Normal, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,2,Mount Olive-Silverstone-Jamestown (2),1030
80199141,3001085931,2013,1386046800000,1815,18,ST CLAIR AVE E,HERRON AVE, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.71091,-79.286075,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,120,Clairlea-Birchmount (120),1031
80199142,3001085931,2013,1386046800000,1815,18,ST CLAIR AVE E,HERRON AVE, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.71091,-79.286075,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0,North, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,120,Clairlea-Birchmount (120),1032
5046062,1136056,2009,1256097600000,1819,18,ROYAL YORK Road,ALLANHURST Driv, ,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.679245,-79.52529,Intersection, ,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Truck Driver,70 to 74,None,0,South,Truck - Open,Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , , ,Yes,Yes, , , ,9,Edenbridge-Humber Valley (9),1033
5046063,1136056,2009,1256097600000,1819,18,ROYAL YORK Road,ALLANHURST Driv, ,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.679245,-79.52529,Intersection, ,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,0,South,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , , ,Yes,Yes, , , ,9,Edenbridge-Humber Valley (9),1034
5046064,1136056,2009,1256097600000,1819,18,ROYAL YORK Road,ALLANHURST Driv, ,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.679245,-79.52529,Intersection, ,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,30 to 34,None,0,South,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive, , , , , , , , ,Yes, ,Yes, , , ,Yes,Yes, , , ,9,Edenbridge-Humber Valley (9),1035
80212823,4002443760,2014,1404619200000,1819,18,DON VALLEY PARKWAY  S,BAYVIEW BLOOR DVP S RAMP,100 m South of,Expressway,Toronto and East York,14,0,0,54,0,0,43.681025,-79.362567,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,35 to 39,Major,0,South,Motorcycle,Going Ahead,Lost control,Normal, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,57,Broadview North (57),1036
5439238,1073449,2008,1226120400000,1820,18,WARDEN AVE,BERTRAND AVE, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.733045,-79.28969,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,119,Wexford/Maryvale (119),1037
5439239,1073449,2008,1226120400000,1820,18,WARDEN AVE,BERTRAND AVE, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.733045,-79.28969,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,0,West,"Automobile, Station Wagon",Turning Right,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,119,Wexford/Maryvale (119),1038
5439240,1073449,2008,1226120400000,1820,18,WARDEN AVE,BERTRAND AVE, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.733045,-79.28969,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,119,Wexford/Maryvale (119),1039
7858562,1373372,2013,1371873600000,1820,18,KEELE St,ROGERS Rd, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.682128,-79.471584,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,70 to 74,Major,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,110,Keelesdale-Eglinton West (110),1040
7858563,1373372,2013,1371873600000,1820,18,KEELE St,ROGERS Rd, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.682128,-79.471584,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,110,Keelesdale-Eglinton West (110),1041
5313832,1017137,2008,1201237200000,1823,18,ROGERS RD,KANE AVE, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.682045,-79.46649,Intersection, ,Stop Sign,Clear,Dark,Dry,Fatal,Angle,Passenger,55 to 59,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,110,Keelesdale-Eglinton West (110),1042
5313833,1017137,2008,1201237200000,1823,18,ROGERS RD,KANE AVE, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.682045,-79.46649,Intersection, ,Stop Sign,Clear,Dark,Dry,Fatal,Angle,Driver,75 to 79,Fatal,5,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,110,Keelesdale-Eglinton West (110),1043
5313834,1017137,2008,1201237200000,1823,18,ROGERS RD,KANE AVE, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.682045,-79.46649,Intersection, ,Stop Sign,Clear,Dark,Dry,Fatal,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,110,Keelesdale-Eglinton West (110),1044
5313835,1017137,2008,1201237200000,1823,18,ROGERS RD,KANE AVE, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.682045,-79.46649,Intersection, ,Stop Sign,Clear,Dark,Dry,Fatal,Angle,Driver,25 to 29,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,110,Keelesdale-Eglinton West (110),1045
80546793,6001334259,2016,1469764800000,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,0,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,140,Guildwood (140),1046
80546794,6001334259,2016,1469764800000,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,30 to 34,None,0,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Unknown, , , , , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,140,Guildwood (140),1047
80546795,6001334259,2016,1469764800000,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,48,East, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,140,Guildwood (140),1048
80546796,6001334259,2016,1469764800000,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Minimal,0,East, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,140,Guildwood (140),1049
80886170,7001814947,2017,1507262400000,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,0,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,52,Bayview Village (52),1050
80886171,7001814947,2017,1507262400000,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,70 to 74,Minimal,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,52,Bayview Village (52),1051
80886172,7001814947,2017,1507262400000,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,75 to 79,Minimal,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,52,Bayview Village (52),1052
80886173,7001814947,2017,1507262400000,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minimal,0,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,52,Bayview Village (52),1053
80886174,7001814947,2017,1507262400000,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,52,Bayview Village (52),1054
80886175,7001814947,2017,1507262400000,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minimal,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,52,Bayview Village (52),1055
7449885,1308881,2012,1339560000000,1827,18,SEWELLS RD,MORNINGSIDE AVE, ,Minor Arterial,Scarborough,25,0,0,42,0,0,43.816745,-79.21069,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,131,Rouge (131),1056
7449886,1308881,2012,1339560000000,1827,18,SEWELLS RD,MORNINGSIDE AVE, ,Minor Arterial,Scarborough,25,0,0,42,0,0,43.816745,-79.21069,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,131,Rouge (131),1057
