Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
80183116,4003498466,2014,1418706000000,1910,19,ALBION RD,RIVERDALE DR, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.735346,-79.561374,Intersection,Intersection Related,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Minor,0,Unknown, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,3,Thistletown-Beaumond Heights (3),3236
80721812,6001982704,2016,1478494800000,1911,19,ISLINGTON AVE,CORDOVA AVE,50 m South of,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.647818,-79.524829,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),3237
80721813,6001982704,2016,1478494800000,1911,19,ISLINGTON AVE,CORDOVA AVE,50 m South of,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.647818,-79.524829,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,0,South,Pick Up Truck,Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),3238
7856684,1372589,2013,1377662400000,1710,17,WILSON HEIGHTS BLVD,ANSFORD AVE, ,Minor Arterial,North York,6,0,0,32,0,0,43.735579,-79.447803,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,33,Clanton Park (33),3239
80721814,6001982704,2016,1478494800000,1911,19,ISLINGTON AVE,CORDOVA AVE,50 m South of,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.647818,-79.524829,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),3240
80721815,6001982704,2016,1478494800000,1911,19,ISLINGTON AVE,CORDOVA AVE,50 m South of,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.647818,-79.524829,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),3241
80721816,6001982704,2016,1478494800000,1911,19,ISLINGTON AVE,CORDOVA AVE,50 m South of,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.647818,-79.524829,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0,Unknown, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),3242
80721817,6001982704,2016,1478494800000,1911,19,ISLINGTON AVE,CORDOVA AVE,50 m South of,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.647818,-79.524829,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,10 to 14,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),3243
80721818,6001982704,2016,1478494800000,1911,19,ISLINGTON AVE,CORDOVA AVE,50 m South of,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.647818,-79.524829,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),3244
6679373,1255565,2011,1316750400000,1912,19,MARTIN GROVE Road,DIXON Road, ,Major Arterial,Etobicoke York,102,2,1,23,0,0,43.691545,-79.57079,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Passenger,0 to 4,None,0, ,Other,Other, , , , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,1,West Humber-Clairville (1),3245
6679374,1255565,2011,1316750400000,1912,19,MARTIN GROVE Road,DIXON Road, ,Major Arterial,Etobicoke York,102,2,1,23,0,0,43.691545,-79.57079,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Passenger,25 to 29,None,0, ,Other,Other, , , , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,1,West Humber-Clairville (1),3246
6679375,1255565,2011,1316750400000,1912,19,MARTIN GROVE Road,DIXON Road, ,Major Arterial,Etobicoke York,102,2,1,23,0,0,43.691545,-79.57079,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,1,West Humber-Clairville (1),3247
6679376,1255565,2011,1316750400000,1912,19,MARTIN GROVE Road,DIXON Road, ,Major Arterial,Etobicoke York,102,2,1,23,0,0,43.691545,-79.57079,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,25,East,Other,Other, , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing marked crosswalk without ROW,Inattentive, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,1,West Humber-Clairville (1),3248
6707419,1267797,2011,1317355200000,1912,19,LAKE SHORE BLVD W,KIPLING AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.598145,-79.51689,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,18,New Toronto (18),3249
6707420,1267797,2011,1317355200000,1912,19,LAKE SHORE BLVD W,KIPLING AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.598145,-79.51689,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Minor,0,South,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,18,New Toronto (18),3250
6707421,1267797,2011,1317355200000,1912,19,LAKE SHORE BLVD W,KIPLING AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.598145,-79.51689,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,0,South,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,18,New Toronto (18),3251
5335378,1027279,2008,1204174800000,1913,19,UNIVERSITY AVE,COLLEGE ST, ,Major Arterial,Toronto and East York,11,0,0,52,0,0,43.659845,-79.39049,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,78,Kensington-Chinatown (78),3252
5335379,1027279,2008,1204174800000,1913,19,UNIVERSITY AVE,COLLEGE ST, ,Major Arterial,Toronto and East York,11,0,0,52,0,0,43.659845,-79.39049,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,0,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,78,Kensington-Chinatown (78),3253
80162407,4002199854,2014,1401595200000,1913,19,EGLINTON AVE E,MIDLAND AVE, ,Major Arterial,Scarborough,2120,20,21,41,0,0,43.734919,-79.256099,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,15 to 19,None,0,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,124,Kennedy Park (124),3254
80162408,4002199854,2014,1401595200000,1913,19,EGLINTON AVE E,MIDLAND AVE, ,Major Arterial,Scarborough,2120,20,21,41,0,0,43.734919,-79.256099,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,0,Unknown, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,124,Kennedy Park (124),3255
80793696,8000392366,2018,1519966800000,1914,19,GREENCEDAR CRCT,DAPHNE RD, ,Collector,Scarborough,24,0,0,43,0,0,43.756827,-79.22932,Intersection,At Intersection,No Control,Other,Dark,Other,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,14,North, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,137,Woburn (137),3256
80793698,8000392366,2018,1519966800000,1914,19,GREENCEDAR CRCT,DAPHNE RD, ,Collector,Scarborough,24,0,0,43,0,0,43.756827,-79.22932,Intersection,At Intersection,No Control,Other,Dark,Other,Fatal,Pedestrian Collisions,Driver,65 to 69,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , ,Yes, ,Yes, , , , , , , , , , ,137,Woburn (137),3257
5253911,1111004,2009,1245211200000,1915,19,ST CLAIR AVE W,TWEEDSMUIR AVE, ,Major Arterial,Toronto and East York,12,0,0,13,0,0,43.684145,-79.41339,Intersection, ,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,0,East,"Automobile, Station Wagon",Reversing,Other,Unknown, , , , , , ,Yes, ,Yes, , , , , , , , , , ,96,Casa Loma (96),3258
5253912,1111004,2009,1245211200000,1915,19,ST CLAIR AVE W,TWEEDSMUIR AVE, ,Major Arterial,Toronto and East York,12,0,0,13,0,0,43.684145,-79.41339,Intersection, ,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,0,South,Other, , , ,Vehicle is reversing and hits pedestrian,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,96,Casa Loma (96),3259
5344474,1031488,2008,1207022400000,1915,19,LAKE SHORE BLVD W,BAY ST, ,Expressway,Toronto and East York,10,0,0,52,0,0,43.643045,-79.37779,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Minimal,0, ,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),3260
5344475,1031488,2008,1207022400000,1915,19,LAKE SHORE BLVD W,BAY ST, ,Expressway,Toronto and East York,10,0,0,52,0,0,43.643045,-79.37779,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,0, ,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),3261
5344476,1031488,2008,1207022400000,1915,19,LAKE SHORE BLVD W,BAY ST, ,Expressway,Toronto and East York,10,0,0,52,0,0,43.643045,-79.37779,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),3262
5344477,1031488,2008,1207022400000,1915,19,LAKE SHORE BLVD W,BAY ST, ,Expressway,Toronto and East York,10,0,0,52,0,0,43.643045,-79.37779,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,Major,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),3263
5433161,1070690,2008,1226984400000,1915,19,ELLESMERE RD,DEEP DENE DR, ,Minor Arterial,Scarborough,25,0,0,43,0,0,43.790845,-79.17029,Intersection,At Intersection,Stop Sign,Clear,Dark,Other,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,134,Highland Creek (134),3264
5433162,1070690,2008,1226984400000,1915,19,ELLESMERE RD,DEEP DENE DR, ,Minor Arterial,Scarborough,25,0,0,43,0,0,43.790845,-79.17029,Intersection,At Intersection,Stop Sign,Clear,Dark,Other,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,134,Highland Creek (134),3265
6117109,1157556,2010,1265173200000,1915,19,BATHURST Stre,VAUGHAN Road, ,Major Arterial,Toronto and East York,12,0,0,13,0,0,43.681045,-79.41749,Intersection, ,No Control,Other,Dark,Other,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,0,Unknown,Other,Unknown,Other,Unknown, , , , , , ,Yes, , , , , , , , , , , , ,94,Wychwood (94),3266
6117110,1157556,2010,1265173200000,1915,19,BATHURST Stre,VAUGHAN Road, ,Major Arterial,Toronto and East York,12,0,0,13,0,0,43.681045,-79.41749,Intersection, ,No Control,Other,Dark,Other,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,Major,0,Unknown,Other,Unknown, , ,Unknown,Other,Unknown, , , ,Yes, , , , , , , , , , , , ,94,Wychwood (94),3267
7493668,1327537,2012,1350100800000,1915,19,BLEECKER ST,EARL ST, ,Local,Toronto and East York,13,0,0,51,0,0,43.670445,-79.37509,Mid-Block, ,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Reversing,Other,Inattentive, , , , , , ,Yes, ,Yes, , , , , , , , , , ,74,North St.James Town (74),3268
7493669,1327537,2012,1350100800000,1915,19,BLEECKER ST,EARL ST, ,Local,Toronto and East York,13,0,0,51,0,0,43.670445,-79.37509,Mid-Block, ,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0,East,Other, , , ,Vehicle is reversing and hits pedestrian,Other,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,74,North St.James Town (74),3269
7518742,1333337,2012,1356930000000,1915,19,WOODBINE AVE,O CONNOR DR, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.700148,-79.319026,Intersection, ,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , , , , , ,60,Woodbine-Lumsden (60),3270
7518743,1333337,2012,1356930000000,1915,19,WOODBINE AVE,O CONNOR DR, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.700148,-79.319026,Intersection, ,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,60,Woodbine-Lumsden (60),3271
7518744,1333337,2012,1356930000000,1915,19,WOODBINE AVE,O CONNOR DR, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.700148,-79.319026,Intersection, ,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,0,West,Other, , , ,Pedestrian hit at mid-block,Running onto Roadway,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,60,Woodbine-Lumsden (60),3272
80497617,6000014911,2016,1451797200000,1915,19,1400 KENNEDY RD, ,196 m North of,Major Arterial,Scarborough,21,0,0,41,0,0,43.764498,-79.280681,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,126,Dorset Park (126),3273
80497618,6000014911,2016,1451797200000,1915,19,1400 KENNEDY RD, ,196 m North of,Major Arterial,Scarborough,21,0,0,41,0,0,43.764498,-79.280681,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Passenger,40 to 44,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,126,Dorset Park (126),3274
80497619,6000014911,2016,1451797200000,1915,19,1400 KENNEDY RD, ,196 m North of,Major Arterial,Scarborough,21,0,0,41,0,0,43.764498,-79.280681,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Passenger,5 to 9,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,126,Dorset Park (126),3275
80497620,6000014911,2016,1451797200000,1915,19,1400 KENNEDY RD, ,196 m North of,Major Arterial,Scarborough,21,0,0,41,0,0,43.764498,-79.280681,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Passenger,5 to 9,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,126,Dorset Park (126),3276
80497621,6000014911,2016,1451797200000,1915,19,1400 KENNEDY RD, ,196 m North of,Major Arterial,Scarborough,21,0,0,41,0,0,43.764498,-79.280681,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,1,Unknown, , , , ,Pedestrian hit at mid-block,Crossing without right of way,Had Been Drinking, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,126,Dorset Park (126),3277
80632132,6000148806,2016,1453698000000,1915,19,OVERLEA BLVD,WILLIAM MORGAN DR, ,Major Arterial,North York,15,0,0,53,0,0,43.707946,-79.34135,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,South,Passenger Van,Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,55,Thorncliffe Park (55),3278
80632133,6000148806,2016,1453698000000,1915,19,OVERLEA BLVD,WILLIAM MORGAN DR, ,Major Arterial,North York,15,0,0,53,0,0,43.707946,-79.34135,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,0,North, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,55,Thorncliffe Park (55),3279
6603437,1222866,2011,1299906000000,1917,19,CHURCH ST,GOULD ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.658245,-79.37789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),3280
6603438,1222866,2011,1299906000000,1917,19,CHURCH ST,GOULD ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.658245,-79.37789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,0,East,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),3281
80497372,6000125863,2016,1453352400000,1917,19,FINCH AVE W,WESTON RD,90 m West of,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.751845,-79.543529,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,22,Humbermede (22),3282
80497373,6000125863,2016,1453352400000,1917,19,FINCH AVE W,WESTON RD,90 m West of,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.751845,-79.543529,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver - Not Hit,unknown, ,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,22,Humbermede (22),3283
80497374,6000125863,2016,1453352400000,1917,19,FINCH AVE W,WESTON RD,90 m West of,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.751845,-79.543529,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,55 to 59,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,22,Humbermede (22),3284
80497375,6000125863,2016,1453352400000,1917,19,FINCH AVE W,WESTON RD,90 m West of,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.751845,-79.543529,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,0,Unknown, , , , ,Pedestrian hit at mid-block,Other,Inattentive, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,22,Humbermede (22),3285
80949254,8001540104,2018,1534737600000,1918,19,O CONNOR  DR,WOODMOUNT AVE, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.699412,-79.321353,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,0,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , ,Yes, , , , ,Yes, , , , , , , ,58,Old East York (58),3286
80949255,8001540104,2018,1534737600000,1918,19,O CONNOR  DR,WOODMOUNT AVE, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.699412,-79.321353,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,0,West, , , , ,Pedestrian hit on sidewalk or shoulder,Other,Normal, , , ,Yes, , , , ,Yes, , , , , , , ,58,Old East York (58),3287
5272023,1119005,2009,1250395200000,1919,19,LANSDOWNE AVE,DUNDAS ST W, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.650145,-79.43969,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,0,South,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,84,Little Portugal (84),3288
5272024,1119005,2009,1250395200000,1919,19,LANSDOWNE AVE,DUNDAS ST W, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.650145,-79.43969,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,84,Little Portugal (84),3289
5437266,1072542,2008,1227675600000,1919,19,KIPLING AVE,JOHN GARLAND BLVD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.738845,-79.57999,Mid-Block,At Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Merging,Driving Properly,Inattentive, , , , , , ,Yes, ,Yes, , , , , , , , , , ,2,Mount Olive-Silverstone-Jamestown (2),3290
5437267,1072542,2008,1227675600000,1919,19,KIPLING AVE,JOHN GARLAND BLVD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.738845,-79.57999,Mid-Block,At Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,0, ,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,2,Mount Olive-Silverstone-Jamestown (2),3291
80197054,5001750958,2015,1444449600000,1919,19,ISLINGTON AVE,DEERFOOT RD, ,Major Arterial,Etobicoke York,2,0,0,23,0,0,43.685214,-79.541393,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Inattentive, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,7,Willowridge-Martingrove-Richview (7),3292
80197061,5001750958,2015,1444449600000,1919,19,ISLINGTON AVE,DEERFOOT RD, ,Major Arterial,Etobicoke York,2,0,0,23,0,0,43.685214,-79.541393,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,7,Willowridge-Martingrove-Richview (7),3293
80197062,5001750958,2015,1444449600000,1919,19,ISLINGTON AVE,DEERFOOT RD, ,Major Arterial,Etobicoke York,2,0,0,23,0,0,43.685214,-79.541393,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,50,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,7,Willowridge-Martingrove-Richview (7),3294
